row_id,job_position_title,resume_text,job_description
88,Business Development Associate,"JEWELRY DESIGNER AND OWNER       Summary     Skillful and dedicated Executive Assistant with extensive experience in the coordination, planning and support of daily operational and administrative functions in a highly confidential environment.       Highlights          Microsoft Office proficiency  Proper phone etiquette  Time management  Flexible  Professional and mature  Strong problem solver  Works well under pressure      Social media knowledge  Database management  Customer service-oriented  Meeting planning  Travel administration  Legal administrative support  Self-starter            Experience       Current     Company Name   City  ,   State     Jewelry Designer and Owner        Hand crafted beaded and one-of-a-kind clay jewelry creations.  Store presence on Etsy.com.  Business is promoted throughout various social media outlets.  My objective is be involved in local arts and crafts shows.         September 2013   to   April 2015     Company Name   City  ,   State     Logistics Service Representative        Safely transported lab specimens, medical records, pharmaceuticals, x-rays, hospital supplies, interoffice mail, and related material.  Operated a hand-held scanning device to accurately track items through the transportation cycle.  Strictly observed operating policies, procedures and service schedules.  Demonstrated safe and courteous driving behavior.  Presented a professional image to clients and the public through appearance and interaction.  Conducted pre/post trip vehicle inspections and maintained a clean, neat, and orderly vehicle.  Provided highest level of customer service.         April 2009   to   August 2013     Company Name   City  ,   State     Courier/Driver        PRIME INC: Over the road team truck driver; refrigerated division transporting goods throughout the US and Canada Courier of expedited small package delivery throughout Ohio and surrounding states.  EXPRESS-1: Over the road team truck driver; box truck division transporting good [...]","care  is hiring licensed home care agency is looking to hire a full time business development associate to manage sale efforts and marketing campaigns for locations in bronx queens manhattan brooklyn and westchester this role will be focused on the rockland county area

responsibilities will include but are not limited to
 developing and executing a marketing plan to meet or exceed monthly quarterly and annual growth targets
 identifying evaluating and prioritizing potential referral sources within the agencys territory and surrounding area
 demonstrating a thorough and complete knowledge of the agency including our vision mission and values the services we provide and how we differentiate ourselves from other home care agencies
 establishing and maintaining professional relationships with all referral sources
 establishing and maintaining brand awareness through referral source contacts trade shows conferences and community education efforts
 representing the agency and its services in a professional competent and responsive manner
 attending monthly agency growth meetings

qualifications
 hard worker with positive attitude
 some previous office experiences
 strong written and verbal communication skills

benefits
 paid holidays off
 pto
 health insurance
 competitive salary and bonuses

looking for a hardworking and capable individual with strong interpersonal skills
 this opportunity comes with training and growth potential within the organization candidates should be hard [...]"
89,Software Engineer,"SALES       Summary    OFFICE & CUSTOMER SERVICE EXPERIENCED Reliable Dynamic Responsible Strong Problem Solving Skills Organized Summary Of Qualifications Dedicated and self-motivated individual offering a great background in office environment, with hands-on experience in quality customer service. Able to produce results above client and employer expectation. Excellent communication, organization and time management skills. Strong multi-tasking abilities, needing little or no supervision. Work well both independently and as a contributing member of the team. Proficient in Microsoft Office Suite and the Internet. Enthusiastic Personal Assistant who is a fast learner and can deliver results quickly.Energetic, motivated assistant who is highly organized and skilled at balancing the needs of clients in both personal and professional capacities.Accurate, assertive and adaptable Personal Assistant who can effectively multi-task in challenging situations and meet critical deadlines.Outstanding Personal Assistant driven to provide excellent support to busy business professionals with little guidance. Expert in Excel functions and multi-tasking.       Highlights          Database  Facsimile  Filing  Inventory  Materials  Mail  Money  Office machines  Photocopiers  Pricing and sales  Scanners  Telephones and voice mail.              Experience      Sales      Mar 2015   to   Current      Company Name   －   City  ,   State     Collected customer feedback and made process changes to exceed customer satisfaction goals.  Made reasonable procedure exceptions to accommodate unusual customer requests.  Provided accurate and appropriate information in response to customer inquiries.  Addressed customer service inquiries in a timely and accurate fashion.  Maintained up-to-date records at all times.  Worked with upper management to ensure appropriate changes were made to improve customer satisfaction.  Provided cross training to 3 staff members.  Recommended and helped customers sele [...]","tldr

highimpact software development jobs for smart people

code that saves lives

as a software developer at epic youll write software that impacts the lives of  of americans and  million patients around the world working in your own office surrounded by thousands of highcaliber developers youll use modern development methodologies and employ usercentered design analytics and machine learning tools to drive innovation in healthcare using leadingedge technologies and languages like js ts and c youll invent better ways to reduce medical errors streamline record sharing between hospitals and provide the quality of care a patient deserves

write software for the most innovative health systems on the planet

the topranked health systems in us news and world report are epic customers our community includes major systems like the mayo clinic johns hopkins cleveland clinic and kaiser permanente as well as leading academic medical centers at the university of wisconsin university of michigan university of california university of texas the ohio state university and many more

experience our stateoftheart campus eat delicious food and travel the world

we dont believe in cubicles well we believe they exist but our uniquely themed campus was designed to heighten your ability to get stuff done in your office a conference room or by the fireplace in a comfy chair for lunch visit kings cross or cassiopeia for a wide array of meal options or go to one of our smaller themed bistros featuri [...]"
90,Career Services Coach-Remote Full Time,"AP         MAINTENANCE, HOMECONSTRUCTION       Summary     Hardworking Maintenance/Handy Man brings over  5+  years of experience in  Maintenance  industry to worksite. Resourceful experience handling materials, operating machinery and supporting overall team and project needs. In-depth knowledge of compliance mandates governing site and worker safety. Singularly focused on helping crews complete skilled work under deadlines.       Skills          Forklift driving  Codes compliance  Standard operating procedures understanding  Basic welding skills  Power and hand tool use  Understanding schematics  Mechanical Repair  Troubleshooting strength  Hand tool operations  Organizational ability  Maintenance scheduling  Mechanical aptitude  System installations  Equipment maintenance  Safety-oriented mindset  Materials handling      Equipment repair  Construction trade expertise  Flooring Installation  Framing  Construction  Carpentry  Coordination  Multitasking  Maintenance & Repair  Training & Development  Friendly, positive attitude  People skills  Flexible  Basic math  Conflict resolution            Experience      Company Name    |    City  ,   State      Maintenance, Home Construction    08/2020   -    Current        Diagnosed problems with mechanical and electrical systems and equipment using advanced troubleshooting abilities.  Performed performance and safety inspections on equipment and machinery to maintain operational baseline.  Changed HVAC filters and cleaned condensation drains to perform preventative maintenance on HVAC systems.  Maintained facility interior, including shampooing carpets, washing walls, waxing and stripping floors and dusting furniture and fixtures.  Used electrical drawings to troubleshoot and repair electro-mechanical and other systems.  Framed new construction of single-family homes and townhomes.  Completed indoor and outdoor residential and commercial construction projects.  Cut roofing paper to size and nailed and stapled paper to roof [...]","ancora corporate training is seeking an enthusiastic organized individual to assist our upcoming graduates with employment searches resumes interviewing and support after graduation

the career services coach is responsible for effectively and strategically providing ongoing career development and employability coaching to active students and alumni through the use of classroom presentations workshops oneonone coaching sessions and professional assessments the career services coach will work directly with the director of career services other career services staff members as well as other campus departments to continually assess student progress throughout the entirety of the program

additionally the career services coach will schedule and conduct face to face or virtual mock interviews contact unplaced graduates weekly provide resume writing assistance provide job search guidance to graduates and assist with on campus events such as career fairs and program advisory committee meetings the career services coach is responsible for timely and accurate documentation in campusvuecampusnexus of all active students graduates and employer communication in addition the career services coach will be responsible for tracking all unplaced graduates including the graduates employment criteria needs

experience required
 associate degree in business human resources communication or a related field from an academic institution accredited by an accrediting agency that is recognized by the [...]"
91,HR Initiatives Program Lead (Remote),"DIGITAL PRODUCTION MANAGER       Professional Summary    Creative
professional with extensive project experience from concept to development.
Experienced manager with strong leadership and relationship-building skills.
Over 20 years managerial experience. Looking to join a company that will
creatively challenge and provide growth opportunities.      Core Qualifications          Strong verbal communication  Computer proficient  Conflict resolution  Quick learner  Proficiency in Adobe Creative Suite, Microsoft  Extremely organized   Office products      Excel in employee development  Team Leadership  Process implementation  Skilled Operator, iGen4, Various Digital Printing Solutions and Equipment  Proficiency in Various forms of Bindery             Experience      Digital Production Manager   10/2012   to   Current     Company Name   City  ,   State        Responsible for all aspects of Digital Production for a Premium printing/ graphic design company      Delivering the highest quality production while meeting all client directed deadlines      Provided onsite training.      Successfully led key projects which resulted in increase in productivity and reduction in labor expenditures.      Worked directly with client sales, art and bindery departments to meet client deadlines.      Monitored multiple databases to keep track of Equipment and House Stock inventory levels.            Director of Production   05/2005   to   06/2012     Company Name   City  ,   State       Supervision: Supervised team of ten Document Specialists   Project Development: Collaborated with team of Document Specialists in the completion of various printing, copy, and design projects.  Documentation: Wrote and edited documents to keep staff informed on policies and procedures.  Creative Problem Solving: Resolved production issues through quality control and team member development.  Process Improvement: Created new departmental procedures.  Assessed organizational training needs.  Protective Serv [...]","engaging our growth mindset the nielsen media people team builds and delivers people strategy globally to develop our future leaders diversity equity and inclusion are at the forefront of everything we do to ensure our people are able to thrive and grow with us the people team also drives employee engagement as we build and deliver our people strategy in partnership with the business when were engaged we can make a difference be ourselves and grow with our company our connection to our work our workplace and one another intensifies which in turn drives performance and business results

responsibilities

strategic initiatives project management
 project manage select complex crossfunctional initiatives that span talent strategy people experience and coes including hr  operating manual development of centralized process maps training resources cadence for reviewingupdating other complex crossfunctional initiatives as assigned
 develop and implement standard project management best practices for consistency across hr build training materials for project management as needed move to selfservice pm in a box
 facilitate annual hr lifecycle process calendar development communication and kpis

people team department communications
 lead agenda and materials development for internal hr communications town halls monthly updates internal hr training opportunities newsletters etc
 assist with hr materials development for crossfunctional touchpoints expanded leadership team meetings opera [...]"
92,Dir Software Solutions Sales Senior,"HR MANAGER         Summary     Human Resources Professional with practical understanding of business needs. Areas of expertise include conflict management and employee training. Highly effective at incorporating creative leadership skills to achieve business objectives. Directs projects that improve efficiency while meeting deadlines and budget requirements.       Highlights          Hiring and retention  Training and development  Recruiting  Compensation/payroll  Employee relations  Personnel records maintenance  New hire orientation  Meeting planning  Workers' compensation knowledge  Labor relations      MS Office  Excellent interpersonal and coaching skills  HRIS technologies  Staff training and development  Human resources audits  HR policies and procedures expertise  Project management  Human resource laws knowledge  Appointment setting  Database management            Experience      Company Name    City  ,   State    HR Manager   01/2012   to   04/2015       Planned, directed, and coordinated human resource management activities to maximize the strategic use of human resources and maintained functions such as workers compensation, recruitment, personnel policies, and regulatory compliance.  Key Results: New Hire Orientation, on-boarding activities and other HR functions such as offer letters, HR metrics tracking and reporting.  Set up interview scheduling for candidates and interview team.  Represented Company at all Unemployment and Worker Compensation hearings.  Monitored and implemented all Workers Compensation aspects such as, advising medical treatment, informing WC attorneys of any updates, and monitoring any medical restrictions.  Helped implement the States ""Managed Care Program"" to help reduce costs for the company.  Verified and processed candidate background information.  Identified staff vacancies and recruited, interviewed and selected applicants Provided current and prospective employees with information about policies, job duties, working condit [...]","overview at zebra we extend the edge of possibility by shaping the future of work on the front linereinventing how businesses run and moving society forward we are a community of changemakers innovators and doers who come together to deliver a performance edge to the front line of business

we develop new technologies and create new solutions with partners to help organizations act with greater visibility connectivity and intelligencedelivering better experiences for workers and those they serve build your edge build whats next define the edge of whats possiblefor our people our customers and the world sr director solutions sales is a  level sales management position  directly managing  sales directors

attains results within zebra management policies and practices considered an excellent coach helping others attain sales success understands saas portfolio and market extremely well and knows how to win relative to competition teaches others same

establishes operational objectives and sales plans and delegates assignments to subordinates including sales directors and managers establishes and manages budgets schedules work plans and performance requirements as part of business unit management responsible for developing a major portion of the business unit annual and longterm plans and overall sales strategies

responsibilities technical skills  creates technical strategies and acts as software industry expert strategic skills  develops and implements multibusiness zebra strate [...]"
93,Admin/Clerical Recruiter,"TERRITORY SALES CONSULTANT         Career Focus    Talented sales professional who effectively multi-tasks and consistently achieves and exceeds business objectives with a customer-centric approach. Develops long-term relationships and establishes loyalty with customers. Ability to adapt to an evolving marketplace and grow with new roles and responsibilities.      Summary of Skills          Background in GPO and formulary processes Experience in specialty, hospital and primary care sales and injectable medications  Skilled in new product and new indication launches.  Adept in providing in-services and training to clinical staff  Trained in pricing, gross profits and margins.  Broad knowledge of osteoporosis, women&apos;s health, men&apos;s health and musculoskeletal pain. Excellent communication skills.  Customer focused  Highly motivated  Accomplished in relationship selling                Professional Experience      Company Name     August 2013   to   Current     Territory Sales Consultant   City  ,   State      In charge of growing a $9 million territory.  Quickly learned a vast array of products, associated terminology, competitors, trends, challenges, reimbursement and government regulation.  Responsible for long-term relationship building between the customer, Cardinal Health, and other professional organizations (Group Purchasing Organizations, etc).  Set up trials and provide in-services and training to clinical staff on proper use of various medical products.  Work closely with decision makers in hospital settings (Value Analysis Coordinators, Materials Managers, Clinical Educators, Team Leads, Contract Managers, Wound Care Nurses, etc).  Provide pricing and savings while maintaining a profitable GP.  Voted MVP of CAST II training.  Finished my first fiscal year at 98.7% to plan, 23.90% growth over previous year, and first on my team.          Company Name     January 2007   to   July 2013     Pharmaceutical Sales Representative Program Coordinator   City [...]","knowledge services is seeking an administrativehealthcare recruiter to join our team in our brand new indianapolis office hybrid schedule offered in this role you will be part of a high performing recruiting team where you will have the support collaboration and tools necessary for success this role offers high earning potential including a strong base salary with uncapped commission and full corporate benefit package we offer the resources you will need to ensure success such as industry leading technology sourcing platforms job board access linkedin recruiter seat internal resources community networking opportunities and more if you are driven and hungry for success but also value teamwork and a positive working environment lets talk

join the nations largest government managed services provider and see why knowledge services has been voted one of indys best places to work in indiana for the past five years
 analyze candidate information to determine match between candidates and job openings
 screen and identify administrativemedical talent through passive and active sources including postings social networking job boards and internet research
 submit qualified candidates and manage them through the full recruitment process utilizing ats for documentation
 deliver a positive candidate experience while overcoming objections negotiating rates closing candidates and monitoring onboarding
 follow organization and customer processes  policies to ensure contact compliance and cus [...]"
94,CCRD Customer Service Representative - Work from Home (Remote),"FREELANCE IT CONSULTANT       Career Overview    Highly skilled, results-driven Information Technology Specialist/Consultant with experience in business operations, infrastructure management, software/hardware support, high/low end PC and Microsoft Server administration, and software development. Core Strengths Excellent critical and analytical skills		Business process management Superior organizational, interpersonal, and		Advanced level hardware and software time management			testing Effective listening and communication			Content management systems skills	Mobile application development Troubleshooting and problem solving		Accurate customer needs assessment proficiency		Exceptional telephone etiquette Intelligent project management		Vast technical knowledge and experience       Qualifications          Excellent critical and analytical skills                  Skills    Active
Directory, Active Directory, Application Development, budget, Business Management and Development, business operations, business plan, C++, hardware, Network and systems, consultation, Consulting, client, clients, client support, databases, database, Designing, Document management, graphics, HTML, imaging, Information security, Information Technology, Java, LAN, Director, managing, access, C#, Microsoft Office, Microsoft Office products, Windows 7, Windows, Windows 8.1, Windows 2000, 2000, Microsoft Windows XP, Windows XP, Migration, multi-media, Network Administration, Network hardware, Network security, Network, Networks, Novell Network, operating system, organizational, PC Repair and Support, Copier, PHP, Printer, problem resolution, processes, project plans, reporting, servers, scripts, Software design, MS SQL, SQL, strategic, technical support, systems support, Upgrading, Vista, Visual Basic, website design, XML      Work Experience      Freelance IT Consultant          Worked closely with technology vendors and distributors to gain access to equipment, software and accessories to keep te [...]","customer service associate representative
 do you enjoy helping health care professionals do you thrive in a fastpaced customerfocused environment then start your rewarding career as a part of our growing coverage review department cigna is one of the largest and fastest growing health insurers in the world
 at cigna we invest in you as a coverage review representative you are offered extensive paid handson training and a supportive posttraining environment to pave your way to success cigna encourages career development and offers continuing educational resources internally and externally to help you in your career advancement
 role summary
 in this pivotal role csrs respond primarily to phone also fax and online inquiries from health care professionals to assist them through the medication prior authorization process
 the successful candidate will be able to interact appropriately and efficiently with health care professionals using excellent interpersonal and listening skills critical thinking and problem solving skills
 the ability to use computerbased resources in a highly effective manner is a must
 confidently able to educate and provide accurate responses to inquiries is crucial for success
 primary responsibilities
 collection of structured clinical data for prior authorization and nonformulary exception requests following the guidance provided in our online prior authorization tools andor corresponding forms
 initial screening of requests based on guidance given by o [...]"
95,Dump Truck Driver,"ADMINISTRATIVE ASSISTANT         Summary     A dedicated and focused administrative professional who excels at prioritizing, completing multiple tasks simultaneously and following through to achieve project goals. Results-oriented team-player eager to bring strong administrative skills to company in need of top-level support.           Education      Master  :  Public Relations   2015     Full Sail University           Public Relations         Bachelors of Arts 

Bachelor of Arts  :  Spanish, Philosophy, Media studies   2013     Mercer University           Marketing, Public Relations and Journalism coursework  Presentation Skills workshop  Coursework in Business, Communications and Advertising          Associate of Arts  :  Philosophy   2011     Georgia Perimeter College           Student government representative  Academic Achievement Award         Highlights          Advanced MS Office Suite knowledge  Excel spreadsheets  Competent in Adobe Creative Suites Software (InDesign,  Illustrator, Photoshop)  Adobe Acrobat XI Pro  Meeting planning  Report writing        Schedule management  Deadline-oriented  Report analysis  Employee training and development  Problem resolution  Meticulous attention to detail  Schedule management            Experience      Company Name      State    Administrative Assistant   01/2013   to   10/2014       Designed web and other content.  Designed electronic file systems and maintained electronic and paper files.  Handled all media and public relations inquiries.  Created and maintained spreadsheets using advanced Excel functions and calculations to develop reports and lists.  Served as professional representative of the CEO to executive clients, investors and board members.  Published and Designed corporate newsletter. prepared and edited articles. designed graphic presentation.  Edited Website content including newsletter and blog posting production using Adobe creative suites.  Created, delivered, edited, and optimized marketing materia [...]","these include but are not limited to

whether working in construction or any other field dump truck drivers will be required to fulfill a number of responsibilities while on the job

strong communication skills  can speak clearly no matter what type of situation is able to listen to others responds to questions can present in a group will actively participate in meetingsinterpersonal skills  driver should be able to listen to others without interruption control emotions have a willingness to listen to others and a focus on resolving conflict peacefullyawareness of budget  driver should maintain awareness of costs to help contribute to profits and reduce lossefficiency  driver should complete work efficiently while working on increased productivity they should also work in a safe manner and encourage others to be safe as wellethical awareness  driver must treat coworkers and clients with respect maintain commitments show up to appointments on time show integrity and uphold values of employertime awareness  driver must be able to plan and organize in addition to using their time efficientlydependable  driver should listen to management follow instructions take responsibility for their own actions work hard to reach goals maintain work commitments and work as a team to create alternative planssafety awareness  when working driver must be aware and execute all safety and security procedures driver should also be able to report unsafe conditions use equipment properly handle mater [...]"
96,Pharmacy Marketing Representative,"FINANCE DIRECTOR       Executive Profile    Dedicated and accomplished Finance Professional with extensive experience in FINANCIAL MANAGEMENT & BUDGETING seeks a management position where I can further enhance the achievement of an organization's objectives and targets. Experience in diverse industries includes financial services, retail, distribution, FORTUNE 500 and BIG 4 companies.      Skill Highlights        Microsoft Office software (Excel, Word, PowerPoint and Access).  Experience with accounting and financial reporting systems including Oracle, JD Edwards and Hyperion.              Professional Experience      Finance Director  ,   01/2013   －   Current    Company Name   －   City  ,   State      Reports directly to the Vice President of Finance and supports the CFO organization with financial and strategic insight.  Partners with and supports the SVP of Product & Marketing in the implementation of new product initiatives to the marketplace.  Finance representative within the Executive Business Review Committee who provides value-added insight to senior management through financial modeling and analysis.  Finance point person that collaborates with and supports the SVP of Sales and his team.  Led the design and implementation of a more comprehensive incentive compensation plan that improved sales compensation effectiveness and minimized potential liability exposure to the company.  Updates, analyzes and distributes key monthly financial metrics and reporting to business partners.  Assists in the development of the annual budget and forecast process.  Completes ad-hoc analytic requests as designated by the CFO and the VP of Finance to support senior management decision making.  Develops, mentors and trains the Financial Analyst within the team.          Finance Manager  ,   01/2008   －   12/2012    Company Name   －   City  ,   State      Concord & Paypoint) Prepared and managed the annual budget, forecast and strategic long term plan process for the Concord & [...]","pharmacy marketing representative

description

looking for a pharmacy marketing representative to continue to enhance our sales

the company

amr pharmacy is a statewide home care pharmacy looking for a client sales representative to join our fast growing team the representative will follow up on existing leads create and manage relationships and assist customers with any issues or concerns base hourly salary plus commission with a great opportunity for growth possibility for a hybrid work model

job details
 pharmacy  sales  customer relation experience
 new referrals for pharmacy services
 friendly and persistent
 able to generate leads and land new accounts
 maintain accounts and work on referrals
 excellent verbal and written communication skills
 basic computer knowledge
 outgoing and personable
 organizational skills
 ability to multitask prioritize and manage time effectively
 pharmacy experience a plus

salary

   a year commission opportunity

job type

fulltime

qualifications
 marketing  year preferred

job type fulltime

schedule
  hour shift
 day shift
 monday to friday

experience
 marketing  year preferred
 marketing  advertising occupations  year preferred

work location on the road"
97,Sales Associate/Beauty Advisor,"CUSTOMER SERVICE ADVOCATE           Professional Summary     Talented Customer Service manager skilled at balancing customer needs and company demands. Effectively builds loyalty and long-term relationships with customers while achieving all individual sales goals. A sales manager skilled in exceeding sales goals and company expectations by expanding client base and maintaining high standards of customer service.Energetic and reliable Retail Sales manager skilled in high-end merchandise environments.       Core Qualifications         Superb sales professional          Store planning and design Strong communication skills  Detail-oriented Personnel training and development. Time management Proficient in MS Office     Strong organizational skills  Active listening skills  Seasoned in conflict resolution  Telephone inquiries specialist            Experience      Customer Service Advocate    March 2015   to   Current     Company Name   -   City  ,   State     Collected customer feedback and made process changes to exceed customer satisfaction goals.Addressed customer service inquiries in a timely and accurate fashion.Provided accurate and appropriate information in response to customer inquiries.         Sales Manager    October 1995   to   February 2014     Company Name   -   City  ,   State      Delivered excellent customer service by greeting and assisting each customer.Addressed customer inquiries and resolved complaints.Design and implemented customer satisfaction metrics.Completed weekly schedules according to payroll policies.Trained all new managers on store procedures and policies.Trained staff to deliver outstanding customer service.Contributed to merchandising ideas at team sale meetings.Reorganized the sales floor to meet company demands.Stocked and restocked inventory when shipments were received.Received and processed cash and credit payments for in-store purchases.Opened and closed the store, including counting cash, opening and closing cash registers and [...]","pay listed in this ad reflects the minimum pay range 

by working at sally beauty you would be part of the largest hair and beauty supplier in the world and we are on a mission to empower our customers to express themselves through hair  and we need passionate and talented people to make this happen the sales associatebeauty advisor will focus on one primary objective  creating a memorable shopping experience for our customers we are continually searching for passionate beauty lovers that want to help our customer through their beauty experience whether assisting with hair color cosmetics skin care or nails we want you to be the advisor on our customers journey it takes knowledge and training  which sally beauty will go above and beyond to provide you bring your passion and personality  we will do the rest your role at sally beauty  build relationships and inspire loyalty  recommend additional and complimentary products  inform customers of current promotions and events  set up advertising displays and arrange merchandise to highlight sales and promotional events  ensure our customers are informed about and enrolled in our loyalty program  complete transactions accurately and efficiently  maintain a professional store environment and communicate inventory issues  demonstrate our sally beauty culture values  we have a range of different working schedules and hours to suit everyones needs why youll love working here  the people are creative fun and passionate about beauty  gene [...]"
98,Chief of Staff,"REVENUE CYCLE ADVOCATE       Summary     Dedicated and focused Office Manager/Supervisor who excels at prioritizing, completing multiple tasks simultaneously and following through to achieve project goals. Seeking a role of increased responsibility and authority.Energetic Revenue Cycle Advocate with 20+ years experience in high-level executive support roles. Organized and professional.       Highlights          Microsoft Office proficiency  Excel spreadsheets  Self-directed  Results-oriented  Meticulous attention to detail  Time management  Professional and mature  Strong problem solver  Advanced MS Office Suite knowledge  Resourceful      Strong interpersonal skills  Medical terminology  Meeting planning  Report development  Report writing  Billing and coding  Workers' compensation knowledge  Claims appeal procedures  Insurance eligibility verifications            Accomplishments     Coordinated all department functions for team of 10+ employees.Received a merit raise for strong attention to detail, exemplary customer service and team-player attitude.Successfully planned and executed corporate meetings, lunches and special events for groups of 10+ employees.  Planned and executed all aspects of a major office headquarter move.Increased office organization by developing more efficient filing system and customer database protocols.Promoted to Revenue Cycle Advocate.Successfully planned and executed corporate meetings, lunches and special events for groups of 10+ employees.       Experience     06/2011   to   Current     Revenue Cycle Advocate    Company Name   －   City  ,   State      Planned travel arrangements for 2 executives and 10+ staff. Educate and train clinics and hospital departments on Epic, Signature, MS Word, Excel, Emdeon  and Payment Manager system. Assist clinical staff and office staff their assigned Work Queue. Monitor trends on staff and provide training & updates to company data base systems.  Assist with patient account merge on  Duplicate Guaran [...]","your future evolves here

evolent health has a bold mission to change the health of the nation by changing the way health care is delivered evolenteers make a difference wherever they are whether it is at a medical center in the office or while working from home across  states we empower you to work from where you work best which makes juggling careers families and social lives so much easier through our recognition programs we also highlight employees who live our values give back to our communities each year and are champions for bringing their whole selves to work each day if youre looking for a place where your work can be personally and professionally rewarding dont just join a company with a mission join a mission with a company behind it

why were worth the application
 we continue to grow year over year
 recognized as a leader in driving important diversity equity and inclusion dei efforts  
 achieved a  score two years in a row on the human rights campaigns corporate equality index making us a best place to work for lgbtq equality
 named to parityorgs  list of the best companies for women to advance  
 continued to prioritize the employee experience and achieved an  overall engagement score on our last employee survey
 published an annual dei report  to share our progress on how were building an equitable workplace

what youll be doing

the chief of staff will be a part of the evolent health services ehs team and positioned to support the presidentchief operating off [...]"
99,Web Developer,"CONSULTANT       Summary    I am an experienced Program Manager, delivering enterprise-grade on-premises and SaaS products at Microsoft while being customer obsessed.  I was previously an Enterprise Desktop Architect at multiple large companies, both as an employee and in a consulting capacity.  I have a proven track record of positive impact in enterprise desktop management, infrastructure, systems administration, programming and automation, enterprise architecture, and project management.      Highlights          Windows OS  VMware Server/View  IIS  Leadership  System Center Configuration Manager  Enterprise Imaging/OSD/MDT  App-V  Consulting  MSI/Windows Installer  BitLocker Full Disk Encryption  Server 2K8/2k12  Project management  InstallShield AdminStudio  VDI  ASP.NET/VB.NET/C#/VBScript  Microsoft BitLocker Administration and Monitoring  MS SQL Server  App Compat  Spanish  UE-V              Accomplishments      MCTS: Windows 7, Configuration and MCTS: Windows 7 
MCTS: Office 2010, Deployment.        Experience      Consultant     Jul 2011   to   Current      Company Name   －   City  ,   State     responsible for architecting and implementing client solutions for large enterprises.  Won four awards for efforts with enterprises and well as internal work done to promote knowledge sharing (Great People/Great Performance, Knowledge Management Sharing, Community Star, and a Key Talent award) and received the top ranking available.  Drove not only Windows 7 adoption at an 85,000 seat Fortune 100 international financial institution, but the purchase of the Enterprise edition with MDOP and continued to fight for Microsoft share with Bitlocker, ConfigMgr 2012, and App-V.  Founded the Americas Client Solutions Birds of a Feather community initiative, a biweekly call with 40+ consultants providing an open forum for knowledge sharing, instant support, and networking opportunities.  Expanded community to include new college hires and other international communities.  Won m [...]","at trackfive weve got big goals were on a mission to revolutionize recruiting with easytouse tools and platforms and we envision a future where we can fill every open job with a qualified candidate thats why were looking for pioneerspeople who blaze trails and are committed to doing great work we might be small but we are mightyweve got more than a decade of skin in the game yet weve managed to maintain our startup feel the trackfive culture is centered around hard work but we believe strongly in balance and having funin a nutshell we love coming to work we value different backgrounds and perspectives believing that together we can use our creativity and curiosity to make amazing things happen

if youre ready to be a part of something exciting trackfive is currently searching for a talented web developer this position is not dependent on location and can be local to the office with hybrid or inoffice options available or fully remote
 please note that a skills test may be a requirement for potential candidates in the interview process

what youll do

the web developer is responsible for delivering robust solutions to our clients they work collaboratively to support trackfives existing web application portfolio and the successful delivery of new development initiatives

the life of a trackfive web developer
 contribute to all phases of the development lifecycle by following internal procedures and coding standards
 build  layouts from provided psd files
 build dynamic web apps [...]"
100,Dishwasher/Kitchen Cleaner,"PUBLIC RELATIONS & DEVELOPMENT ASSOCIATE       Summary    Strong software skills including MS Word, Excel, PowerPoint, Publisher, Banner, VisiFlow, XtenderSolutions, Cisco Agent Desktop, Cisco Supervisor Desktop and Adobe Acrobat.  Proficient with mainstream social networking sites.      Highlights          
 Training and
     development   Team building
     & management    Dedicated to
     process improvement  Invoice
     processing  Management of remote employees      High customer service standards  Client relations specialist   Excellent communication skills    Filing and data archiving  Computer-savvy              Experience     06/2012   -   11/2015     Company Name   －   City  ,   State    Public Relations & Development Associate        Managed the day-to-day operations of the Public Relations and Development Office.  Facilitated the planning and execution of annual fundraisers, including creating invitations, tracking replies, preparing and tracking invoices, depositing payments into the appropriate accounts, paying vendors and preparing and mailing thank you letters.  Processing donations for the Health Fund and Medical Center, Nursing Home, Medical Center, and Dr.  Nicholas DeRobertis Foundation.  Contributed information regarding events and accolades to the Medical Center's employee newsletter.  Assisted in creating marketing and promotional materials.  Monitored the Medical Centers Facebook pages reviews, submitting positive reviews for the employee newsletter and reporting negative reviews to the Vice President for further review.  Managed the physician referral line.  Performed other duties as requested by the Vice President of Human Resources/Public Relations and Development.         06/2010   -   05/2011     Company Name   －   City  ,   State    Specialist        Provided administrative support including answering calls and filing client paperwork.  Contacted clients in arrears to prevent suspension or cancelation of policies.  Reviewed renewals a [...]","mptf motion picture  television fund is a  yearold charitable organization dedicated exclusively to the health and wellbeing of entertainment industry workers and their families mptf provides social and charitable services quality healthcare senior care and services and much more we currently have immediate openings for
dishwasherskitchen cleaners
parttime and oncall days

must be familiar wcleaning sanitation regulations knowledge of local state and federal health code regulations also required previous experience strongly preferred
good communication skills required previous experience working in an institutionalized kitchen or restaurant required

we offer a unique and professional environment website 

by order of the california department of public health all mptf employees must be fully vaccinated for covid ie  doses of either pfizer or moderna vaccine plus  weeksor dose of jj vaccine plus  weeks to be eligible for employment consideration unless a medical or religious exemption applies

equal opportunity employer

job type parttime

work location one location"
